source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:BP,GO:0000819,sister chromatid segregation,8.137473664715864e-06,True,"""The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets."" [GOC:ai, GOC:elh]",234,221,16,21026,0.07239819004524888,0.06837606837606838,query_1,"['GO:0051276', 'GO:0098813']","['APC', 'ARID1A', 'ARID2', 'CENPI', 'KIF2C', 'KIF4A', 'KMT5A', 'LSM14A', 'MAD2L1BP', 'MYBL2', 'NSMCE2', 'SMARCA4', 'SMARCA5', 'SPAG5', 'TACC3', 'VPS4B']","[['IMP'], ['NAS'], ['NAS'], ['IBA'], ['IMP'], ['IMP'], ['TAS'], ['IMP'], ['IMP'], ['IEA'], ['IMP'], ['NAS'], ['IDA', 'IMP'], ['IMP'], ['IMP'], ['IMP']]"
GO:BP,GO:0009893,positive regulation of metabolic process,1.1557803492560438e-05,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",3597,221,73,21026,0.33031674208144796,0.020294690019460663,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048522']","['ACTR3', 'APC', 'ARID1A', 'ARID2', 'ATAD2', 'ATXN7L3', 'BIRC2', 'BRD8', 'BRMS1', 'BRPF1', 'CCNC', 'CCND1', 'CITED2', 'CNOT2', 'DDA1', 'DOCK7', 'E2F3', 'EIF4G1', 'FBXW11', 'FZR1', 'GLMN', 'GRSF1', 'HAMP', 'HSF1', 'ILK', 'KAT6A', 'KMT2A', 'KMT2B', 'KRAS', 'L3MBTL3', 'MAP3K7', 'MARK2', 'MECOM', 'MED1', 'MED25', 'MEN1', 'MFN2', 'MYBL2', 'PARN', 'PAX8', 'PCBD2', 'PLEKHF1', 'RAF1', 'RELA', 'RICTOR', 'RNF31', 'SAMD4B', 'SCD', 'SKP2', 'SLC25A5', 'SLC30A9', 'SMARCA4', 'SMARCA5', 'SOX17', 'STX4', 'SUPT3H', 'SUPT7L', 'TAFAZZIN', 'TDG', 'TMED10', 'TMED2', 'TRAF2', 'TRUB2', 'USP1', 'VEZF1', 'WDR48', 'WT1', 'WWTR1', 'YTHDF2', 'ZEB1', 'ZFP36L1', 'ZNF496', 'ZNF780B']","[['IDA'], ['IGI', 'ISS', 'IC'], ['IDA', 'IBA', 'TAS', 'NAS'], ['IMP', 'NAS'], ['IDA', 'IBA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IDA', 'ISS', 'IEA'], ['IBA', 'NAS'], ['IBA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IMP'], ['IDA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IBA'], ['IMP', 'IEA'], ['IMP'], ['IDA', 'IMP', 'ISS', 'IEA'], ['TAS'], ['IDA', 'IEA'], ['IDA', 'IMP', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS'], ['IMP'], ['ISS', 'IEA'], ['IDA', 'IBA'], ['IMP', 'IBA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA'], ['IDA', 'IBA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA'], ['IBA'], ['ISS'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IMP'], ['NAS'], ['NAS'], ['IEA'], ['TAS'], ['IMP', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IMP'], ['TAS'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'IGI'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IEA']]"
GO:BP,GO:0071840,cellular component organization or biogenesis,1.9240744625084227e-05,True,"""A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:mah]",8393,221,130,21026,0.5882352941176471,0.015489098057905397,query_1,['GO:0009987'],"['ACTR3', 'APC', 'APLP1', 'ARID1A', 'ARID2', 'ARPC2', 'ARPC4', 'ATAD2', 'ATXN7L3', 'BCS1L', 'BIRC2', 'BRD8', 'BRPF1', 'BTAF1', 'C1D', 'CCNE1', 'CENPI', 'CEP350', 'CEP55', 'CFDP1', 'CNOT2', 'COX20', 'DCLRE1B', 'DDX39B', 'DICER1', 'DNM1L', 'DOCK7', 'EIF4G1', 'ESF1', 'EXOSC1', 'FBXW11', 'FZR1', 'G6PD', 'GATAD1', 'GCN1', 'GET3', 'GLMN', 'H1-2', 'HSF1', 'ILK', 'KAT6A', 'KCTD10', 'KDM2A', 'KIF20A', 'KIF2C', 'KIF4A', 'KMT2A', 'KMT2B', 'KMT5A', 'KRAS', 'KRT8', 'L3MBTL3', 'LIN54', 'LMNB1', 'LRFN1', 'LSM14A', 'LST1', 'MAD2L1BP', 'MAEA', 'MAP3K7', 'MARK2', 'MATN1', 'MECOM', 'MED1', 'MED25', 'MEN1', 'METTL15', 'METTL17', 'MFN2', 'MIB1', 'MIOS', 'MPHOSPH6', 'MTERF3', 'MYBL2', 'NDUFA2', 'NSMCE2', 'PARD3', 'PARD6B', 'PARL', 'PARN', 'PCGF1', 'PDS5B', 'PEX6', 'PFDN1', 'PI16', 'PLAA', 'PLEKHF1', 'POLR2M', 'PPP2R3C', 'PRPF39', 'PSMG1', 'RAB18', 'RAB6A', 'RAD51B', 'RAD51D', 'RAF1', 'RELA', 'RHPN1', 'RICTOR', 'RRP36', 'SEC16A', 'SLC25A5', 'SLC30A9', 'SLC4A7', 'SMARCA4', 'SMARCA5', 'SNAP23', 'SOX17', 'SPAG5', 'STRIP1', 'STX4', 'SUZ12', 'TACC3', 'TAFAZZIN', 'TDG', 'TMED10', 'TMED2', 'TOMM20', 'TRAF2', 'TTF2', 'TWF1', 'UBQLN4', 'VBP1', 'VPS4B', 'VTI1B', 'WT1', 'WWTR1', 'XRCC2', 'YTHDC1', 'YTHDF2']","[['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS'], ['ISS', 'IBA', 'IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IBA'], ['IEA'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IMP'], ['IBA'], ['IMP'], ['IMP', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IDA'], ['IDA', 'ISS', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IMP', 'IBA'], ['IPI', 'IMP', 'IGI'], ['IBA', 'IEA'], ['IEA'], ['IBA'], ['IEA'], ['IEA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IMP'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP'], ['IDA', 'IMP', 'TAS', 'IEA'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IBA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['TAS', 'NAS'], ['ISS', 'IEA'], ['NAS'], ['IMP', 'NAS'], ['IMP', 'IEA'], ['IDA', 'IBA'], ['IDA', 'ISS'], ['IDA', 'IMP', 'ISS', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'NAS'], ['ISS', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS'], ['IMP', 'IEA'], ['IMP'], ['IDA', 'IMP'], ['IMP', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'IBA'], ['IBA', 'IEA'], ['IBA'], ['IBA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['IMP', 'IBA'], ['TAS'], ['TAS'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IBA'], ['IMP', 'NAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'HDA', 'ISS', 'NAS', 'IC', 'IEA'], ['EXP', 'IDA', 'IMP', 'ISO', 'TAS', 'NAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IMP'], ['IMP', 'IEA'], ['IMP', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IMP', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA'], ['ISS', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['NAS'], ['IMP', 'ISS', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IMP'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IBA', 'TAS'], ['IDA', 'IMP'], ['IEA'], ['IMP'], ['IDA'], ['IDA', 'IMP']]"
GO:BP,GO:0098813,nuclear chromosome segregation,2.1423527290200884e-05,True,"""The process in which genetic material, in the form of nuclear chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. Nuclear chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:dos]",323,221,18,21026,0.08144796380090498,0.05572755417956656,query_1,['GO:0007059'],"['ACTR3', 'APC', 'ARID1A', 'ARID2', 'CCNE1', 'CENPI', 'KIF2C', 'KIF4A', 'KMT5A', 'LSM14A', 'MAD2L1BP', 'MYBL2', 'NSMCE2', 'SMARCA4', 'SMARCA5', 'SPAG5', 'TACC3', 'VPS4B']","[['IEA'], ['IMP', 'NAS'], ['NAS'], ['NAS'], ['IEA'], ['IBA'], ['IMP'], ['IMP', 'IBA'], ['TAS'], ['IMP'], ['IMP'], ['IEA'], ['IMP'], ['NAS'], ['IDA', 'IMP'], ['IMP', 'IEA'], ['IMP'], ['IMP']]"
GO:BP,GO:0051726,regulation of cell cycle,2.4157853898954606e-05,True,"""Any process that modulates the rate or extent of progression through the cell cycle."" [GOC:ai, GOC:dph, GOC:tb]",1087,221,34,21026,0.15384615384615385,0.031278748850046,query_1,"['GO:0007049', 'GO:0050794']","['APC', 'ARID1A', 'ARID2', 'BIRC2', 'BRD8', 'CCND1', 'CCNE1', 'CDK4', 'CIT', 'CITED2', 'EIF4G1', 'FZR1', 'HSF1', 'KIF20A', 'KIF2C', 'MAD2L1BP', 'MAEA', 'MAP3K7', 'MECOM', 'MED1', 'MEN1', 'MIIP', 'NSMCE2', 'PSME3', 'RAD51B', 'RAD51D', 'SKP2', 'SMARCA4', 'SMARCA5', 'SPAG5', 'TACC3', 'VPS4B', 'YTHDF2', 'ZFP36L1']","[['IDA', 'IMP', 'NAS'], ['NAS'], ['NAS'], ['IDA', 'IBA'], ['IMP'], ['IDA', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IMP'], ['ISS', 'IEA'], ['IMP'], ['IDA', 'NAS', 'IEA'], ['IMP'], ['IDA'], ['IMP'], ['IMP', 'IEA'], ['NAS'], ['IEA'], ['IDA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IEA'], ['IMP'], ['IBA', 'IEA'], ['IMP'], ['IEA'], ['IBA', 'IEA'], ['NAS'], ['IDA', 'IMP'], ['IMP', 'IEA'], ['IMP'], ['IMP'], ['ISS', 'IEA'], ['ISS', 'IEA']]"
GO:BP,GO:0032543,mitochondrial translation,2.723733769299567e-05,True,"""The chemical reactions and pathways resulting in the formation of a protein in a mitochondrion. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein; the mitochondrion has its own ribosomes and transfer RNAs, and uses a genetic code that differs from the nuclear code."" [GOC:go_curators]",130,221,12,21026,0.05429864253393665,0.09230769230769231,query_1,"['GO:0006412', 'GO:0140053']","['AARS2', 'LARS2', 'MRPL11', 'MRPL33', 'MRPS10', 'MRPS11', 'MRPS12', 'MRPS14', 'MRPS18B', 'MRPS23', 'MRPS9', 'TRUB2']","[['IMP'], ['IBA'], ['NAS'], ['NAS'], ['NAS'], ['ISS', 'NAS'], ['ISS', 'NAS'], ['IMP', 'NAS'], ['ISS', 'NAS', 'IEA'], ['NAS'], ['NAS'], ['IMP']]"
GO:BP,GO:0033554,cellular response to stress,4.263892918039767e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",1830,221,46,21026,0.2081447963800905,0.025136612021857924,query_1,"['GO:0006950', 'GO:0051716']","['APC', 'ARID1A', 'ARID2', 'ATXN7L3', 'BRD8', 'CCND1', 'CITED2', 'DCLRE1B', 'EIF4G1', 'FZR1', 'G6PD', 'GCN1', 'GGN', 'HAPSTR1', 'HSF1', 'KAT6A', 'KDM2A', 'KMT5A', 'MAP3K7', 'MEN1', 'MIOS', 'NCCRP1', 'NSMCE2', 'PPP4R2', 'RAD51B', 'RAD51D', 'RELA', 'SEC16A', 'SKP2', 'SLC30A9', 'SMARCA4', 'SMARCA5', 'STX4', 'SUPT3H', 'SUPT7L', 'TDG', 'TMED2', 'TRAF2', 'TTF2', 'UBE2J2', 'UBQLN4', 'USP1', 'WDR48', 'XPR1', 'XRCC2', 'ZFP36L1']","[['IDA'], ['NAS'], ['IMP', 'NAS'], ['NAS'], ['IDA', 'NAS'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IMP', 'TAS'], ['IDA', 'ISS', 'IEA'], ['IMP'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'IMP', 'IEA'], ['IMP'], ['IMP'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IEA'], ['IDA', 'NAS'], ['IMP', 'IBA'], ['IBA'], ['IMP', 'IBA', 'NAS', 'IEA'], ['IMP'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'IEA'], ['TAS'], ['NAS'], ['IDA', 'NAS'], ['IDA'], ['NAS'], ['NAS'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IEA'], ['TAS', 'NAS'], ['IBA'], ['IMP', 'IBA'], ['IDA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA'], ['IMP', 'IGI', 'IBA', 'TAS', 'IEA'], ['IMP', 'ISS', 'IEA']]"
GO:BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,5.270659443107784e-05,True,"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",2036,221,49,21026,0.22171945701357465,0.02406679764243615,query_1,"['GO:0006139', 'GO:0009893', 'GO:0019219']","['ACTR3', 'ARID1A', 'ARID2', 'ATAD2', 'ATXN7L3', 'BIRC2', 'BRD8', 'BRPF1', 'CCNC', 'CITED2', 'CNOT2', 'E2F3', 'FBXW11', 'GRSF1', 'HAMP', 'HSF1', 'ILK', 'KAT6A', 'KMT2A', 'KMT2B', 'MECOM', 'MED1', 'MED25', 'MEN1', 'MYBL2', 'PARN', 'PAX8', 'PCBD2', 'RAF1', 'RELA', 'SAMD4B', 'SKP2', 'SLC30A9', 'SMARCA4', 'SMARCA5', 'SOX17', 'SUPT3H', 'SUPT7L', 'TAFAZZIN', 'USP1', 'VEZF1', 'WDR48', 'WT1', 'WWTR1', 'YTHDF2', 'ZEB1', 'ZFP36L1', 'ZNF496', 'ZNF780B']","[['IDA'], ['IDA', 'IBA', 'NAS'], ['IMP', 'NAS'], ['IDA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IBA', 'NAS'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['IMP'], ['IDA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IBA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS'], ['IMP'], ['IDA', 'IBA'], ['IMP', 'IBA'], ['IDA', 'ISS', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'NAS', 'IEA'], ['IBA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['NAS'], ['NAS'], ['IEA'], ['TAS'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'IGI'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IEA']]"
GO:BP,GO:0140053,mitochondrial gene expression,5.6493018206913674e-05,True,"""The process in which a mitochondrial gene's sequence is converted into a mature gene product or products (proteins or RNA). This includes the production of an RNA transcript as well as any processing to produce a mature RNA product or an mRNA or circRNA (for protein-coding genes) and the translation of that mRNA or circRNA into protein. Protein maturation is included when required to form an active form of a product from an inactive precursor form."" [PMID:27058308]",168,221,13,21026,0.058823529411764705,0.07738095238095238,query_1,['GO:0010467'],"['AARS2', 'LARS2', 'MRPL11', 'MRPL33', 'MRPS10', 'MRPS11', 'MRPS12', 'MRPS14', 'MRPS18B', 'MRPS23', 'MRPS9', 'MTERF3', 'TRUB2']","[['IMP'], ['IBA'], ['NAS'], ['NAS'], ['NAS'], ['ISS', 'NAS'], ['ISS', 'NAS'], ['IMP', 'NAS'], ['ISS', 'NAS', 'IEA'], ['NAS'], ['NAS'], ['IBA'], ['IMP']]"
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,5.6943002572213554e-05,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",3288,221,67,21026,0.3031674208144796,0.02037712895377129,query_1,"['GO:0009893', 'GO:0043170', 'GO:0060255']","['ACTR3', 'APC', 'ARID1A', 'ARID2', 'ATAD2', 'ATXN7L3', 'BIRC2', 'BRD8', 'BRMS1', 'BRPF1', 'CCNC', 'CCND1', 'CITED2', 'CNOT2', 'DDA1', 'DOCK7', 'E2F3', 'EIF4G1', 'FBXW11', 'FZR1', 'GLMN', 'GRSF1', 'HAMP', 'HSF1', 'ILK', 'KAT6A', 'KMT2A', 'KMT2B', 'KRAS', 'L3MBTL3', 'MAP3K7', 'MARK2', 'MECOM', 'MED1', 'MED25', 'MEN1', 'MYBL2', 'PARN', 'PAX8', 'PCBD2', 'RAF1', 'RELA', 'RICTOR', 'SAMD4B', 'SKP2', 'SLC30A9', 'SMARCA4', 'SMARCA5', 'SOX17', 'STX4', 'SUPT3H', 'SUPT7L', 'TDG', 'TMED10', 'TMED2', 'TRAF2', 'TRUB2', 'USP1', 'VEZF1', 'WDR48', 'WT1', 'WWTR1', 'YTHDF2', 'ZEB1', 'ZFP36L1', 'ZNF496', 'ZNF780B']","[['IDA'], ['IGI', 'IC'], ['IDA', 'IBA', 'TAS', 'NAS'], ['IMP', 'NAS'], ['IDA', 'IBA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IDA', 'ISS', 'IEA'], ['IBA', 'NAS'], ['IBA'], ['IMP'], ['IDA', 'IEA'], ['IMP'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IMP'], ['IDA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IBA'], ['IMP', 'IEA'], ['IMP'], ['IDA', 'IMP'], ['TAS'], ['IDA', 'IEA'], ['IDA', 'IMP', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS'], ['IMP'], ['IDA', 'IBA'], ['IMP', 'IBA'], ['IDA', 'ISS', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IBA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IMP'], ['NAS'], ['NAS'], ['TAS'], ['IMP', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IMP'], ['TAS'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'IGI'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IEA']]"
GO:BP,GO:0051301,cell division,6.541965788215108e-05,True,"""The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."" [GOC:di, GOC:go_curators, GOC:pr]",658,221,25,21026,0.11312217194570136,0.037993920972644375,query_1,['GO:0009987'],"['ACTR3', 'APC', 'CCND1', 'CCNE1', 'CDK4', 'CEP55', 'CIT', 'DOCK7', 'FZR1', 'KIF20A', 'KIF2C', 'KIF4A', 'KMT5A', 'MAEA', 'NSMCE2', 'PARD3', 'PARD6B', 'PDS5B', 'SOX17', 'SPAG5', 'TACC3', 'TAFAZZIN', 'VPS4B', 'WWTR1', 'YTHDF2']","[['IEA'], ['IMP'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'IGI', 'IBA', 'IEA'], ['IMP', 'IEA'], ['IMP'], ['IEA'], ['IDA', 'IMP'], ['IEA'], ['IMP'], ['IEA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS'], ['IMP', 'NAS', 'IEA'], ['IDA'], ['ISS', 'IEA']]"
